Date,Facility,Total Operations
01/10/2019,SLE,160
01/10/2019,SLN,197
01/10/2019,SMF,362
01/10/2019,SMO,101
01/10/2019,SMX,153
01/10/2019,SNA,1009
01/10/2019,SNS,261
01/10/2019,SPG,323
01/10/2019,SPI,104
01/10/2019,SQL,176
01/10/2019,SRQ,435
01/10/2019,SSF,477
01/10/2019,STC,88
01/10/2019,STJ,94
01/10/2019,STL,535
01/10/2019,STP,118
01/10/2019,STS,151
01/10/2019,STT,149
01/10/2019,STX,108
01/10/2019,SUA,546
01/10/2019,SUN,23
01/10/2019,SUS,373
01/10/2019,SUX,59
01/10/2019,SWF,64
01/10/2019,SWO,348
01/10/2019,SYR,136
01/10/2019,TCL,121
01/10/2019,TEB,463
01/10/2019,TIW,460
01/10/2019,TIX,254
01/10/2019,TKI,558
01/10/2019,TLH,227
01/10/2019,TMB,534
01/10/2019,TOA,345
01/10/2019,TOL,68
01/10/2019,TOP,61
01/10/2019,TPA,673
01/10/2019,TRI,117
01/10/2019,TTD,138
01/10/2019,TTN,117
01/10/2019,TUL,361
01/10/2019,TUP,187
01/10/2019,TUS,490
01/10/2019,TVC,183
01/10/2019,TWF,162
01/10/2019,TXK,64
01/10/2019,TYR,124
01/10/2019,TYS,453
01/10/2019,TZR,12
01/10/2019,UAO,127
01/10/2019,UES,138
01/10/2019,UGN,169
01/10/2019,UNV,56
01/10/2019,VCT,402
01/10/2019,VCV,6
01/10/2019,VGT,421
01/10/2019,VNY,861
01/10/2019,VQQ,391
01/10/2019,VRB,843
01/10/2019,WDG,120
01/10/2019,WHP,263
01/10/2019,WJF,106
01/10/2019,XNA,125
01/10/2019,YIP,183
01/10/2019,YKM,26
01/10/2019,YNG,15
01/11/2019,ABE,232
01/11/2019,ABI,47
01/11/2019,ABQ,377
01/11/2019,ABY,104
01/11/2019,ACK,108
01/11/2019,ACT,81
01/11/2019,ACY,207
01/11/2019,ADM,13
01/11/2019,ADQ,148
01/11/2019,ADS,162
01/11/2019,ADW,153
01/11/2019,AEG,52
01/11/2019,AEX,53
01/11/2019,AFW,112
01/11/2019,AGC,211
01/11/2019,AGS,116
01/11/2019,AHN,123
01/11/2019,AKN,69
01/11/2019,ALB,168
01/11/2019,ALN,27
01/11/2019,ALO,116
01/11/2019,ALW,5
01/11/2019,AMA,102
01/11/2019,ANC,517
01/11/2019,ANE,256
01/11/2019,APA,120
01/11/2019,APC,36
01/11/2019,APF,423
01/11/2019,ARA,183
01/11/2019,ARB,231
01/11/2019,ARR,166
01/11/2019,ASE,42
01/11/2019,ASG,14
01/11/2019,ASH,77
01/11/2019,ATL,2496
01/11/2019,ATW,72
01/11/2019,AUS,509
01/11/2019,AVL,211
01/11/2019,AVP,100
01/11/2019,AZO,165
01/11/2019,BAF,115
01/11/2019,BAK,161
01/11/2019,BAZ,96
01/11/2019,BBG,2
01/11/2019,BCT,300
01/11/2019,BDL,268
01/11/2019,BDR,151
01/11/2019,BED,262
01/11/2019,BET,181
01/11/2019,BFI,391
01/11/2019,BFL,172
01/11/2019,BFM,334
01/11/2019,BGM,18
01/11/2019,BGR,109
01/11/2019,BHM,330
01/11/2019,BIL,352
01/11/2019,BIS,105
01/11/2019,BJC,28
01/11/2019,BKL,199
01/11/2019,BKV,231
01/11/2019,BLI,169
01/11/2019,BMG,111
01/11/2019,BMI,68
01/11/2019,BNA,644
01/11/2019,BOI,418
01/11/2019,BOS,1156
01/11/2019,BPT,66
01/11/2019,BQN,196
01/11/2019,BRO,71
01/11/2019,BTL,554
01/11/2019,BTR,201
01/11/2019,BTV,125
01/11/2019,BUF,233
01/11/2019,BUR,466
01/11/2019,BVY,113
01/11/2019,BWI,688
01/11/2019,BZN,414
01/11/2019,CAE,177
01/11/2019,CAK,202
01/11/2019,CCR,143
01/11/2019,CDW,97
01/11/2019,CGF,54
01/11/2019,CHA,183
01/11/2019,CHD,810
01/11/2019,CHO,273
01/11/2019,CHS,330
01/11/2019,CIC,42
01/11/2019,CID,128
01/11/2019,CKB,42
01/11/2019,CLE,348
01/11/2019,CLL,281
01/11/2019,CLT,1597
01/11/2019,CMA,351
01/11/2019,CMH,376
01/11/2019,CMI,84
01/11/2019,CNO,521
01/11/2019,CNW,307
01/11/2019,COS,88
01/11/2019,COU,7
01/11/2019,CPR,67
01/11/2019,CPS,223
01/11/2019,CRE,17
01/11/2019,CRG,579
01/11/2019,CRP,378
01/11/2019,CRQ,346
01/11/2019,CRW,97
01/11/2019,CSG,130
01/11/2019,CVG,485
01/11/2019,CWA,42
01/11/2019,CWF,123
01/11/2019,CXO,285
01/11/2019,CXY,100
01/11/2019,CYS,21
01/11/2019,DAB,1315
01/11/2019,DAL,634
01/11/2019,DAY,128
01/11/2019,DBQ,322
01/11/2019,DCA,899
01/11/2019,DEN,1621
01/11/2019,DET,147
01/11/2019,DFW,1917
01/11/2019,DHN,315
01/11/2019,DLH,261
01/11/2019,DPA,410
01/11/2019,DSM,174
01/11/2019,DTN,91
01/11/2019,DTO,38
01/11/2019,DTS,147
01/11/2019,DTW,1096
01/11/2019,DVT,1394
01/11/2019,DWH,363
01/11/2019,DXR,75
01/11/2019,EAU,72
01/11/2019,ECP,109
01/11/2019,EGE,76
01/11/2019,ELM,53
01/11/2019,ELP,264
01/11/2019,EMT,162
01/11/2019,ENA,98
01/11/2019,ENW,334
01/11/2019,ERI,81
01/11/2019,ESN,196
01/11/2019,EUG,154
01/11/2019,EVB,704
01/11/2019,EVV,74
01/11/2019,EWB,153
01/11/2019,EWN,121
01/11/2019,EWR,1232
01/11/2019,EYW,191
01/11/2019,FAI,155
01/11/2019,FAR,211
01/11/2019,FAT,213
01/11/2019,FAY,126
01/11/2019,FCM,312
01/11/2019,FDK,304
01/11/2019,FFZ,961
01/11/2019,FIN,708
01/11/2019,FLG,124
01/11/2019,FLL,986
01/11/2019,FLO,40
01/11/2019,FMN,94
01/11/2019,FMY,393
01/11/2019,FNT,116
01/11/2019,FOE,28
01/11/2019,FOK,70
01/11/2019,FPR,590
01/11/2019,FRG,517
01/11/2019,FSD,212
01/11/2019,FSM,26
01/11/2019,FTG,5
01/11/2019,FTW,222
01/11/2019,FTY,144
01/11/2019,FUL,175
01/11/2019,FWA,88
01/11/2019,FWS,116
01/11/2019,FXE,547
01/11/2019,FYV,18
01/11/2019,GCK,9
01/11/2019,GCN,210
01/11/2019,GEG,150
01/11/2019,GEU,280
01/11/2019,GFK,467
01/11/2019,GGG,239
01/11/2019,GJT,121
01/11/2019,GKY,94
01/11/2019,GLH,105
01/11/2019,GLS,123
01/11/2019,GMU,293
01/11/2019,GNV,243
01/11/2019,GON,95
01/11/2019,GPI,9
01/11/2019,GPM,148
01/11/2019,GPT,166
01/11/2019,GRB,98
01/11/2019,GRI,22
01/11/2019,GRR,238
01/11/2019,GSN,375
01/11/2019,GSO,310
01/11/2019,GSP,182
01/11/2019,GTF,149
01/11/2019,GTR,230
01/11/2019,GTU,127
01/11/2019,GUM,217
01/11/2019,GYH,174
01/11/2019,GYI,19
01/11/2019,GYR,245
01/11/2019,GYY,64
01/11/2019,HEF,225
01/11/2019,HFD,74
01/11/2019,HGR,163
01/11/2019,HHR,222
01/11/2019,HIO,448
01/11/2019,HKS,76
01/11/2019,HKY,81
01/11/2019,HLG,50
01/11/2019,HLN,200
01/11/2019,HND,219
01/11/2019,HNL,863
01/11/2019,HOB,32
01/11/2019,HOU,611
01/11/2019,HPN,320
01/11/2019,HQZ,11
01/11/2019,HRL,146
01/11/2019,HSA,282
01/11/2019,HSV,227
01/11/2019,HTS,42
01/11/2019,HUF,136
01/11/2019,HUM,186
01/11/2019,HUT,21
01/11/2019,HVN,51
01/11/2019,HWD,198
01/11/2019,HWO,968
01/11/2019,HXD,72
01/11/2019,HYA,44
01/11/2019,HYI,71
01/11/2019,IAD,759
01/11/2019,IAG,80
01/11/2019,IAH,1297
01/11/2019,ICT,176
01/11/2019,IDA,52
01/11/2019,IFP,22
01/11/2019,ILG,113
01/11/2019,ILM,305
01/11/2019,IND,490
01/11/2019,INT,178
01/11/2019,IPT,59
01/11/2019,ISM,441
01/11/2019,ISO,103
01/11/2019,ISP,248
01/11/2019,ITH,135
01/11/2019,ITO,185
01/11/2019,IWA,545
01/11/2019,IXD,18
01/11/2019,JAC,75
01/11/2019,JAN,251
01/11/2019,JAX,296
01/11/2019,JEF,9
01/11/2019,JFK,1270
01/11/2019,JLN,20
01/11/2019,JNU,29
01/11/2019,JQF,352
01/11/2019,JRF,437
01/11/2019,JVL,80
01/11/2019,JXN,133
01/11/2019,KOA,406
01/11/2019,LAF,509
01/11/2019,LAL,344
01/11/2019,LAN,101
01/11/2019,LAS,1664
01/11/2019,LAW,3
01/11/2019,LAX,1924
01/11/2019,LBB,459
01/11/2019,LBE,92
01/11/2019,LCH,117
01/11/2019,LEB,89
01/11/2019,LEE,234
01/11/2019,LEX,234
01/11/2019,LFT,176
01/11/2019,LGA,1189
01/11/2019,LGB,968
01/11/2019,LIH,320
01/11/2019,LIT,182
01/11/2019,LMT,119
01/11/2019,LNK,166
01/11/2019,LNS,345
01/11/2019,LOU,283
01/11/2019,LRD,84
01/11/2019,LSE,95
01/11/2019,LUK,184
01/11/2019,LVK,296
01/11/2019,LWB,58
01/11/2019,LWM,49
01/11/2019,LWS,39
01/11/2019,LYH,366
01/11/2019,LZU,630
01/11/2019,MAF,169
01/11/2019,MBS,62
01/11/2019,MCI,331
01/11/2019,MCN,35
01/11/2019,MCO,1011
01/11/2019,MDH,18
01/11/2019,MDT,148
01/11/2019,MDW,554
01/11/2019,MEI,260
01/11/2019,MEM,723
01/11/2019,MER,41
01/11/2019,MFD,73
01/11/2019,MFE,212
01/11/2019,MFR,91
01/11/2019,MGM,317
01/11/2019,MGW,134
01/11/2019,MHK,11
01/11/2019,MHR,327
01/11/2019,MHT,105
01/11/2019,MIA,1253
01/11/2019,MIC,174
01/11/2019,MIE,102
01/11/2019,MKC,106
01/11/2019,MKE,317
01/11/2019,MKG,37
01/11/2019,MKK,112
01/11/2019,MKL,47
01/11/2019,MLB,448
01/11/2019,MLI,131
01/11/2019,MLU,119
01/11/2019,MMU,151
01/11/2019,MOB,153
01/11/2019,MOD,141
01/11/2019,MOT,40
01/11/2019,MQY,273
01/11/2019,MRI,171
01/11/2019,MRY,70
01/11/2019,MSN,262
01/11/2019,MSO,84
01/11/2019,MSP,1107
01/11/2019,MSY,389
01/11/2019,MTN,324
01/11/2019,MVY,24
01/11/2019,MWA,6
01/11/2019,MWC,116
01/11/2019,MWH,97
01/11/2019,MYF,695
01/11/2019,MYR,210
01/11/2019,NEW,346
01/11/2019,NQA,94
01/11/2019,OAJ,64
01/11/2019,OAK,682
01/11/2019,OCF,332
01/11/2019,OGD,18
01/11/2019,OGG,411
01/11/2019,OJC,15
01/11/2019,OKC,232
01/11/2019,OLM,214
01/11/2019,OLV,166
01/11/2019,OMA,253
01/11/2019,OMN,2
01/11/2019,ONT,247
01/11/2019,OPF,527
01/11/2019,ORD,2446
01/11/2019,ORF,207
01/11/2019,ORH,81
01/11/2019,ORL,390
01/11/2019,OSH,180
01/11/2019,OSU,344
01/11/2019,OTH,55
01/11/2019,OUN,6
01/11/2019,OWB,29
01/11/2019,OWD,90
01/11/2019,OXC,58
01/11/2019,OXR,276
01/11/2019,PAE,474
01/11/2019,PAH,28
01/11/2019,PAO,311
01/11/2019,PBI,490
01/11/2019,PDK,511
01/11/2019,PDT,1
01/11/2019,PDX,655
01/11/2019,PHF,207
01/11/2019,PHL,1034
01/11/2019,PHX,1271
01/11/2019,PIA,94
01/11/2019,PIE,474
01/11/2019,PIH,17
01/11/2019,PIT,416
01/11/2019,PKB,120
01/11/2019,PMD,96
01/11/2019,PMP,572
01/11/2019,PNE,203
01/11/2019,PNS,513
01/11/2019,POC,138
01/11/2019,POU,91
01/11/2019,PRC,772
01/11/2019,PSC,84
01/11/2019,PSP,180
01/11/2019,PTK,418
01/11/2019,PUB,23
01/11/2019,PVD,175
01/11/2019,PVU,153
01/11/2019,PWA,38
01/11/2019,PWK,174
01/11/2019,PWM,129
01/11/2019,RAL,296
01/11/2019,RAP,108
01/11/2019,RBD,29
01/11/2019,RDD,226
01/11/2019,RDG,113
01/11/2019,RDM,158
01/11/2019,RDU,697
01/11/2019,RFD,110
01/11/2019,RHV,308
01/11/2019,RIC,320
01/11/2019,RME,26
01/11/2019,RNM,327
01/11/2019,RNO,297
01/11/2019,RNT,375
01/11/2019,ROA,207
01/11/2019,ROC,260
01/11/2019,ROG,19
01/11/2019,ROW,216
01/11/2019,RST,183
01/11/2019,RSW,318
01/11/2019,RVS,20
01/11/2019,RYN,382
01/11/2019,RYY,336
01/11/2019,SAC,484
01/11/2019,SAF,30
01/11/2019,SAN,642
01/11/2019,SAT,392
01/11/2019,SAV,350
01/11/2019,SAW,18
01/11/2019,SBA,245
01/11/2019,SBN,100
01/11/2019,SBP,176
01/11/2019,SBY,236
01/11/2019,SCK,129
01/11/2019,SDF,470
01/11/2019,SDL,624
01/11/2019,SDM,222
01/11/2019,SEA,1191
01/11/2019,SEE,797
01/11/2019,SFB,1156
01/11/2019,SFF,53
01/11/2019,SFO,1262
01/11/2019,SGF,99
01/11/2019,SGJ,469
01/11/2019,SGR,219
01/11/2019,SHV,101
01/11/2019,SIG,345
01/11/2019,SJC,548
01/11/2019,SJT,83
01/11/2019,SJU,463
01/11/2019,SLC,907
01/11/2019,SLE,143
01/11/2019,SLN,107
01/11/2019,SMF,375
01/11/2019,SMO,139
01/11/2019,SMX,72
01/11/2019,SNA,861
01/11/2019,SNS,182
01/11/2019,SPG,339
01/11/2019,SPI,104
01/11/2019,SQL,205
01/11/2019,SRQ,393
01/11/2019,SSF,140
01/11/2019,STC,95
01/11/2019,STJ,13
01/11/2019,STL,430
01/11/2019,STP,169
01/11/2019,STS,78
01/11/2019,STT,174
01/11/2019,STX,100
01/11/2019,SUA,520
01/11/2019,SUN,84
01/11/2019,SUS,88
01/11/2019,SUX,135
01/11/2019,SWF,51
01/11/2019,SWO,42
01/11/2019,SYR,142
01/11/2019,TCL,170
01/11/2019,TEB,315
01/11/2019,TIW,428
01/11/2019,TIX,187
01/11/2019,TKI,158
01/11/2019,TLH,319
01/11/2019,TMB,549
01/11/2019,TOA,218
01/11/2019,TOL,128
01/11/2019,TOP,3
01/11/2019,TPA,615
01/11/2019,TRI,196
01/11/2019,TTD,29
01/11/2019,TTN,341
01/11/2019,TUL,195
01/11/2019,TUP,186
01/11/2019,TUS,446
01/11/2019,TVC,221
01/11/2019,TWF,75
01/11/2019,TXK,70
01/11/2019,TYR,66
01/11/2019,TYS,428
01/11/2019,TZR,134
01/11/2019,UAO,143
01/11/2019,UES,67
01/11/2019,UGN,256
01/11/2019,UNV,105
01/11/2019,VCT,321
01/11/2019,VCV,22
01/11/2019,VGT,573
01/11/2019,VNY,594
01/11/2019,VQQ,338
01/11/2019,VRB,859
01/11/2019,WDG,11
01/11/2019,WHP,201
01/11/2019,WJF,184
01/11/2019,XNA,126
01/11/2019,YIP,157
01/11/2019,YKM,76
01/11/2019,YNG,45
01/12/2019,ABE,284
01/12/2019,ABI,65
01/12/2019,ABQ,286
01/12/2019,ABY,54
01/12/2019,ACK,55
01/12/2019,ACT,83
01/12/2019,ACY,156
01/12/2019,ADM,10
01/12/2019,ADQ,48
01/12/2019,ADS,163
01/12/2019,ADW,62
01/12/2019,AEG,274
01/12/2019,AEX,48
01/12/2019,AFW,45
01/12/2019,AGC,97
01/12/2019,AGS,68
01/12/2019,AHN,27
01/12/2019,AKN,48
01/12/2019,ALB,175
01/12/2019,ALN,1
01/12/2019,ALO,3
01/12/2019,ALW,0
01/12/2019,AMA,61
01/12/2019,ANC,494
01/12/2019,ANE,273
01/12/2019,APA,217
01/12/2019,APC,170
01/12/2019,APF,411
01/12/2019,ARA,107
01/12/2019,ARB,205
01/12/2019,ARR,8
01/12/2019,ASE,113
01/12/2019,ASG,13
01/12/2019,ASH,177
01/12/2019,ATL,1844
01/12/2019,ATW,38
01/12/2019,AUS,443
01/12/2019,AVL,72
01/12/2019,AVP,165
01/12/2019,AZO,91
01/12/2019,BAF,197
01/12/2019,BAK,2
01/12/2019,BAZ,202
01/12/2019,BBG,0
01/12/2019,BCT,164
01/12/2019,BDL,204
01/12/2019,BDR,217
01/12/2019,BED,379
01/12/2019,BET,61
01/12/2019,BFI,588
01/12/2019,BFL,148
01/12/2019,BFM,59
01/12/2019,BGM,26
01/12/2019,BGR,83
01/12/2019,BHM,123
01/12/2019,BIL,173
01/12/2019,BIS,39
01/12/2019,BJC,262
01/12/2019,BKL,40
01/12/2019,BKV,201
01/12/2019,BLI,268
01/12/2019,BMG,1
01/12/2019,BMI,15
01/12/2019,BNA,413
01/12/2019,BOI,371
01/12/2019,BOS,812
01/12/2019,BPT,22
01/12/2019,BQN,102
01/12/2019,BRO,51
01/12/2019,BTL,167
01/12/2019,BTR,89
01/12/2019,BTV,94
01/12/2019,BUF,200
01/12/2019,BUR,216
01/12/2019,BVY,158
01/12/2019,BWI,532
01/12/2019,BZN,231
01/12/2019,CAE,72
01/12/2019,CAK,85
01/12/2019,CCR,394
01/12/2019,CDW,268
01/12/2019,CGF,13
01/12/2019,CHA,96
01/12/2019,CHD,634
01/12/2019,CHO,113
01/12/2019,CHS,183
01/12/2019,CIC,131
01/12/2019,CID,55
01/12/2019,CKB,6
01/12/2019,CLE,255
01/12/2019,CLL,215
01/12/2019,CLT,1301
01/12/2019,CMA,356
01/12/2019,CMH,231
01/12/2019,CMI,8
01/12/2019,CNO,246
01/12/2019,CNW,41
01/12/2019,COS,138
01/12/2019,COU,1
01/12/2019,CPR,112
01/12/2019,CPS,1
01/12/2019,CRE,20
01/12/2019,CRG,436
01/12/2019,CRP,485
01/12/2019,CRQ,146
01/12/2019,CRW,30
01/12/2019,CSG,49
01/12/2019,CVG,320
01/12/2019,CWA,13
01/12/2019,CWF,39
01/12/2019,CXO,183
01/12/2019,CXY,73
01/12/2019,CYS,56
01/12/2019,DAB,961
01/12/2019,DAL,426
01/12/2019,DAY,69
01/12/2019,DBQ,10
01/12/2019,DCA,513
01/12/2019,DEN,1361
01/12/2019,DET,113
01/12/2019,DFW,1434
01/12/2019,DHN,18
01/12/2019,DLH,78
01/12/2019,DPA,13
01/12/2019,DSM,100
01/12/2019,DTN,49
01/12/2019,DTO,75
01/12/2019,DTS,64
01/12/2019,DTW,752
01/12/2019,DVT,1097
01/12/2019,DWH,268
01/12/2019,DXR,300
01/12/2019,EAU,59
01/12/2019,ECP,81
01/12/2019,EGE,115
01/12/2019,ELM,25
01/12/2019,ELP,186
01/12/2019,EMT,243
01/12/2019,ENA,56
01/12/2019,ENW,224
01/12/2019,ERI,54
01/12/2019,ESN,231
01/12/2019,EUG,198
01/12/2019,EVB,587
01/12/2019,EVV,20
01/12/2019,EWB,166
01/12/2019,EWN,106
01/12/2019,EWR,886
01/12/2019,EYW,144
01/12/2019,FAI,81
01/12/2019,FAR,68
01/12/2019,FAT,228
01/12/2019,FAY,131
01/12/2019,FCM,294
01/12/2019,FDK,188
01/12/2019,FFZ,1110
01/12/2019,FIN,623
01/12/2019,FLG,65
01/12/2019,FLL,931
01/12/2019,FLO,15
01/12/2019,FMN,57
01/12/2019,FMY,342
01/12/2019,FNT,74
01/12/2019,FOE,3
01/12/2019,FOK,151
01/12/2019,FPR,462
01/12/2019,FRG,845
01/12/2019,FSD,88
01/12/2019,FSM,11
01/12/2019,FTG,113
01/12/2019,FTW,223
01/12/2019,FTY,32
01/12/2019,FUL,103
01/12/2019,FWA,51
01/12/2019,FWS,51
01/12/2019,FXE,440
01/12/2019,FYV,11
01/12/2019,GCK,6
01/12/2019,GCN,116
01/12/2019,GEG,118
01/12/2019,GEU,262
01/12/2019,GFK,22
01/12/2019,GGG,70
01/12/2019,GJT,105
01/12/2019,GKY,41
01/12/2019,GLH,7
01/12/2019,GLS,75
01/12/2019,GMU,103
01/12/2019,GNV,184
01/12/2019,GON,268
01/12/2019,GPI,34
01/12/2019,GPM,57
01/12/2019,GPT,75
01/12/2019,GRB,33
01/12/2019,GRI,24
01/12/2019,GRR,195
01/12/2019,GSN,314
01/12/2019,GSO,181
01/12/2019,GSP,84
01/12/2019,GTF,100
01/12/2019,GTR,11
01/12/2019,GTU,351
01/12/2019,GUM,240
01/12/2019,GYH,83
01/12/2019,GYI,15
01/12/2019,GYR,125
01/12/2019,GYY,6
01/12/2019,HEF,261
01/12/2019,HFD,186
01/12/2019,HGR,73
01/12/2019,HHR,95
01/12/2019,HIO,629
01/12/2019,HKS,3
01/12/2019,HKY,103
01/12/2019,HLG,7
01/12/2019,HLN,144
01/12/2019,HND,205
01/12/2019,HNL,875
01/12/2019,HOB,33
01/12/2019,HOU,394
01/12/2019,HPN,280
01/12/2019,HQZ,13
01/12/2019,HRL,134
01/12/2019,HSA,52
01/12/2019,HSV,84
01/12/2019,HTS,8
01/12/2019,HUF,5
01/12/2019,HUM,82
01/12/2019,HUT,1
01/12/2019,HVN,93
01/12/2019,HWD,328
01/12/2019,HWO,729
01/12/2019,HXD,38
01/12/2019,HYA,114
01/12/2019,HYI,251
01/12/2019,IAD,557
01/12/2019,IAG,35
01/12/2019,IAH,1065
01/12/2019,ICT,98
01/12/2019,IDA,49
01/12/2019,IFP,22
01/12/2019,ILG,156
01/12/2019,ILM,138
01/12/2019,IND,266
01/12/2019,INT,72
01/12/2019,ISM,423
01/12/2019,ISO,37
01/12/2019,ISP,536
01/12/2019,ITH,202
01/12/2019,ITO,186
01/12/2019,IWA,648
01/12/2019,IXD,0
01/12/2019,JAC,70
01/12/2019,JAN,65
01/12/2019,JAX,223
01/12/2019,JEF,0
01/12/2019,JFK,1129
01/12/2019,JLN,8
01/12/2019,JNU,17
01/12/2019,JQF,249
01/12/2019,JRF,341
01/12/2019,JVL,10
01/12/2019,JXN,103
01/12/2019,KOA,224
01/12/2019,LAF,0
01/12/2019,LAL,351
01/12/2019,LAN,67
01/12/2019,LAS,1288
01/12/2019,LAW,17
01/12/2019,LAX,1669
01/12/2019,LBB,194
01/12/2019,LBE,44
01/12/2019,LCH,65
01/12/2019,LEB,99
01/12/2019,LEE,277
01/12/2019,LEX,102
01/12/2019,LFT,54
01/12/2019,LGA,593
01/12/2019,LGB,712
01/12/2019,LIH,329
01/12/2019,LIT,110
01/12/2019,LMT,81
01/12/2019,LNK,28
01/12/2019,LNS,272
01/12/2019,LOU,25
01/12/2019,LRD,97
01/12/2019,LSE,26
01/12/2019,LUK,14
01/12/2019,LVK,723
01/12/2019,LWB,10
01/12/2019,LWM,132
01/12/2019,LWS,95
01/12/2019,LYH,86
01/12/2019,LZU,249
01/12/2019,MAF,85
01/12/2019,MBS,108
01/12/2019,MCI,252
01/12/2019,MCN,27
01/12/2019,MCO,1033
01/12/2019,MDH,3
01/12/2019,MDT,85
01/12/2019,MDW,377
01/12/2019,MEI,28
01/12/2019,MEM,469
01/12/2019,MER,120
01/12/2019,MFD,8
01/12/2019,MFE,186
01/12/2019,MFR,108
01/12/2019,MGM,104
01/12/2019,MGW,50
01/12/2019,MHK,9
01/12/2019,MHR,135
01/12/2019,MHT,105
01/12/2019,MIA,1155
01/12/2019,MIC,110
01/12/2019,MIE,0
01/12/2019,MKC,51
01/12/2019,MKE,229
01/12/2019,MKG,75
01/12/2019,MKK,102
01/12/2019,MKL,5
01/12/2019,MLB,441
01/12/2019,MLI,25
01/12/2019,MLU,57
01/12/2019,MMU,334
01/12/2019,MOB,57
01/12/2019,MOD,112
01/12/2019,MOT,50
01/12/2019,MQY,121
01/12/2019,MRI,213
01/12/2019,MRY,113
01/12/2019,MSN,207
01/12/2019,MSO,24
01/12/2019,MSP,761
01/12/2019,MSY,308
01/12/2019,MTN,332
01/12/2019,MVY,36
01/12/2019,MWA,2
01/12/2019,MWC,16
01/12/2019,MWH,39
01/12/2019,MYF,274
01/12/2019,MYR,178
01/12/2019,NEW,179
01/12/2019,NQA,2
01/12/2019,OAJ,32
01/12/2019,OAK,668
01/12/2019,OCF,198
01/12/2019,OGD,502
01/12/2019,OGG,365
01/12/2019,OJC,0
01/12/2019,OKC,129
01/12/2019,OLM,193
01/12/2019,OLV,2
01/12/2019,OMA,157
01/12/2019,OMN,123
01/12/2019,ONT,176
01/12/2019,OPF,374
01/12/2019,ORD,1990
01/12/2019,ORF,150
01/12/2019,ORH,94
01/12/2019,ORL,331
01/12/2019,OSH,69
01/12/2019,OSU,4
01/12/2019,OTH,45
01/12/2019,OUN,2
01/12/2019,OWB,2
01/12/2019,OWD,204
01/12/2019,OXC,222
01/12/2019,OXR,100
01/12/2019,PAE,564
01/12/2019,PAH,6
01/12/2019,PAO,610
01/12/2019,PBI,341
01/12/2019,PDK,207
01/12/2019,PDT,0
01/12/2019,PDX,458
01/12/2019,PGD,159
01/12/2019,PHF,95
01/12/2019,PHL,784
01/12/2019,PHX,1045
01/12/2019,PIA,15
01/12/2019,PIE,424
01/12/2019,PIH,19
01/12/2019,PIT,249
01/12/2019,PKB,2
01/12/2019,PMD,8
01/12/2019,PMP,497
01/12/2019,PNE,237
01/12/2019,PNS,238
01/12/2019,POC,106
01/12/2019,POU,177
01/12/2019,PRC,492
01/12/2019,PSC,36
01/12/2019,PSP,160
01/12/2019,PTK,435
01/12/2019,PUB,13
01/12/2019,PVD,157
01/12/2019,PVU,61
01/12/2019,PWA,15
01/12/2019,PWK,30
01/12/2019,PWM,87
01/12/2019,RAL,128
01/12/2019,RAP,27
01/12/2019,RBD,50
01/12/2019,RDD,245
01/12/2019,RDG,201
01/12/2019,RDM,124
01/12/2019,RDU,395
01/12/2019,RFD,26
01/12/2019,RHV,598
01/12/2019,RIC,168
01/12/2019,RME,49
01/12/2019,RNM,32
01/12/2019,RNO,263
01/12/2019,RNT,445
01/12/2019,ROA,87
01/12/2019,ROC,199
01/12/2019,ROG,8
01/12/2019,ROW,38
01/12/2019,RST,129
01/12/2019,RSW,310
01/12/2019,RVS,8
01/12/2019,RYN,336
01/12/2019,RYY,43
01/12/2019,SAC,401
01/12/2019,SAF,109
01/12/2019,SAN,490
01/12/2019,SAT,282
01/12/2019,SAV,224
01/12/2019,SAW,45
01/12/2019,SBA,252
01/12/2019,SBN,47
01/12/2019,SBP,226
01/12/2019,SBY,41
01/12/2019,SCK,171
01/12/2019,SDF,299
01/12/2019,SDL,461
01/12/2019,SDM,83
01/12/2019,SEA,981
01/12/2019,SEE,310
01/12/2019,SFB,904
01/12/2019,SFF,120
01/12/2019,SFO,1054
01/12/2019,SGF,64
01/12/2019,SGJ,496
01/12/2019,SGR,200
01/12/2019,SHV,59
01/12/2019,SIG,264
01/12/2019,SJC,358
01/12/2019,SJT,128
01/12/2019,SJU,445
01/12/2019,SLC,662
01/12/2019,SLE,165
01/12/2019,SLN,3
01/12/2019,SMF,252
01/12/2019,SMO,83
01/12/2019,SMX,42
01/12/2019,SNA,434
01/12/2019,SNS,232
01/12/2019,SPG,329
01/12/2019,SPI,3
01/12/2019,SQL,444
01/12/2019,SRQ,392
01/12/2019,SSF,287
01/12/2019,STC,68
01/12/2019,STJ,4
01/12/2019,STL,244
01/12/2019,STP,61
01/12/2019,STS,240
01/12/2019,STT,133
01/12/2019,STX,80
01/12/2019,SUA,303
01/12/2019,SUN,58
01/12/2019,SUS,15
01/12/2019,SUX,17
01/12/2019,SWF,95
01/12/2019,SWO,57
01/12/2019,SYR,141
01/12/2019,TCL,31
01/12/2019,TEB,201
01/12/2019,TIW,145
01/12/2019,TIX,204
01/12/2019,TKI,138
01/12/2019,TLH,222
01/12/2019,TMB,459
01/12/2019,TOA,120
01/12/2019,TOL,41
01/12/2019,TOP,0
01/12/2019,TPA,522
01/12/2019,TRI,47
01/12/2019,TTD,50
