Date,Facility,Total Operations
01/26/2020,SNA,606
01/26/2020,SNS,24
01/26/2020,SPG,307
01/26/2020,SPI,73
01/26/2020,SQL,194
01/26/2020,SRQ,424
01/26/2020,SSF,277
01/26/2020,STC,8
01/26/2020,STJ,2
01/26/2020,STL,497
01/26/2020,STP,29
01/26/2020,STS,270
01/26/2020,STT,115
01/26/2020,STX,95
01/26/2020,SUA,339
01/26/2020,SUN,18
01/26/2020,SUS,503
01/26/2020,SUX,47
01/26/2020,SWF,159
01/26/2020,SWO,191
01/26/2020,SYR,110
01/26/2020,TCL,63
01/26/2020,TEB,425
01/26/2020,TIW,184
01/26/2020,TIX,280
01/26/2020,TKI,293
01/26/2020,TLH,286
01/26/2020,TMB,736
01/26/2020,TOA,63
01/26/2020,TOL,19
01/26/2020,TOP,53
01/26/2020,TPA,643
01/26/2020,TRI,63
01/26/2020,TTD,132
01/26/2020,TTN,343
01/26/2020,TUL,200
01/26/2020,TUP,102
01/26/2020,TUS,342
01/26/2020,TVC,37
01/26/2020,TWF,51
01/26/2020,TXK,18
01/26/2020,TYR,109
01/26/2020,TYS,214
01/26/2020,TZR,0
01/26/2020,UAO,138
01/26/2020,UES,19
01/26/2020,UGN,20
01/26/2020,UNV,48
01/26/2020,VCT,46
01/26/2020,VCV,70
01/26/2020,VGT,703
01/26/2020,VNY,422
01/26/2020,VQQ,231
01/26/2020,VRB,375
01/26/2020,WDG,145
01/26/2020,WHP,106
01/26/2020,WJF,116
01/26/2020,XNA,108
01/26/2020,YIP,38
01/26/2020,YKM,90
01/26/2020,YNG,13
01/27/2020,ABE,241
01/27/2020,ABI,219
01/27/2020,ABQ,327
01/27/2020,ABY,53
01/27/2020,ACK,119
01/27/2020,ACT,130
01/27/2020,ACY,176
01/27/2020,ADM,11
01/27/2020,ADQ,76
01/27/2020,ADS,341
01/27/2020,ADW,167
01/27/2020,AEG,36
01/27/2020,AEX,47
01/27/2020,AFW,285
01/27/2020,AGC,39
01/27/2020,AGS,123
01/27/2020,AHN,70
01/27/2020,AKN,18
01/27/2020,ALB,239
01/27/2020,ALN,28
01/27/2020,ALO,8
01/27/2020,ALW,275
01/27/2020,AMA,206
01/27/2020,ANC,433
01/27/2020,ANE,24
01/27/2020,APA,581
01/27/2020,APC,87
01/27/2020,APF,449
01/27/2020,ARA,253
01/27/2020,ARB,74
01/27/2020,ARR,88
01/27/2020,ASE,54
01/27/2020,ASG,160
01/27/2020,ASH,269
01/27/2020,ATL,2530
01/27/2020,ATW,92
01/27/2020,AUS,551
01/27/2020,AVL,143
01/27/2020,AVP,85
01/27/2020,AZO,62
01/27/2020,BAF,100
01/27/2020,BAK,24
01/27/2020,BAZ,297
01/27/2020,BBG,14
01/27/2020,BCT,259
01/27/2020,BDL,218
01/27/2020,BDR,137
01/27/2020,BED,377
01/27/2020,BET,260
01/27/2020,BFI,453
01/27/2020,BFL,341
01/27/2020,BFM,164
01/27/2020,BGM,10
01/27/2020,BGR,132
01/27/2020,BHM,226
01/27/2020,BIL,200
01/27/2020,BIS,69
01/27/2020,BJC,550
01/27/2020,BKL,67
01/27/2020,BKV,234
01/27/2020,BLI,207
01/27/2020,BMG,37
01/27/2020,BMI,21
01/27/2020,BNA,607
01/27/2020,BOI,382
01/27/2020,BOS,1154
01/27/2020,BPT,20
01/27/2020,BQN,45
01/27/2020,BRO,37
01/27/2020,BTL,5
01/27/2020,BTR,114
01/27/2020,BTV,152
01/27/2020,BUF,182
01/27/2020,BUR,386
01/27/2020,BVY,175
01/27/2020,BWI,668
01/27/2020,BZN,282
01/27/2020,CAE,229
01/27/2020,CAK,112
01/27/2020,CCR,389
01/27/2020,CDW,269
01/27/2020,CGF,25
01/27/2020,CHA,189
01/27/2020,CHD,989
01/27/2020,CHO,329
01/27/2020,CHS,282
01/27/2020,CIC,87
01/27/2020,CID,86
01/27/2020,CKB,39
01/27/2020,CLE,323
01/27/2020,CLL,40
01/27/2020,CLT,1689
01/27/2020,CMA,477
01/27/2020,CMH,339
01/27/2020,CMI,33
01/27/2020,CNO,653
01/27/2020,CNW,137
01/27/2020,COS,333
01/27/2020,COU,36
01/27/2020,CPR,38
01/27/2020,CPS,52
01/27/2020,CRE,35
01/27/2020,CRG,436
01/27/2020,CRP,337
01/27/2020,CRQ,481
01/27/2020,CRW,74
01/27/2020,CSG,43
01/27/2020,CVG,416
01/27/2020,CWA,29
01/27/2020,CWF,45
01/27/2020,CXO,108
01/27/2020,CXY,65
01/27/2020,CYS,71
01/27/2020,DAB,1405
01/27/2020,DAL,593
01/27/2020,DAY,104
01/27/2020,DBQ,21
01/27/2020,DCA,905
01/27/2020,DEC,21
01/27/2020,DEN,1677
01/27/2020,DET,51
01/27/2020,DFW,1740
01/27/2020,DHN,218
01/27/2020,DLH,56
01/27/2020,DPA,46
01/27/2020,DSM,152
01/27/2020,DTN,206
01/27/2020,DTO,291
01/27/2020,DTS,149
01/27/2020,DTW,1096
01/27/2020,DVT,1376
01/27/2020,DWH,332
01/27/2020,DXR,109
01/27/2020,EAU,17
01/27/2020,ECP,141
01/27/2020,EGE,72
01/27/2020,ELM,19
01/27/2020,ELP,182
01/27/2020,EMT,259
01/27/2020,ENA,142
01/27/2020,ENW,76
01/27/2020,ERI,29
01/27/2020,ESN,165
01/27/2020,EUG,106
01/27/2020,EVB,784
01/27/2020,EVV,40
01/27/2020,EWB,182
01/27/2020,EWN,138
01/27/2020,EWR,1222
01/27/2020,EYW,136
01/27/2020,FAI,136
01/27/2020,FAR,111
01/27/2020,FAT,167
01/27/2020,FAY,108
01/27/2020,FCM,88
01/27/2020,FDK,223
01/27/2020,FFZ,581
01/27/2020,FIN,691
01/27/2020,FLG,93
01/27/2020,FLL,958
01/27/2020,FLO,33
01/27/2020,FMN,21
01/27/2020,FMY,486
01/27/2020,FNT,45
01/27/2020,FOE,58
01/27/2020,FOK,114
01/27/2020,FPR,772
01/27/2020,FRG,729
01/27/2020,FSD,147
01/27/2020,FSM,90
01/27/2020,FTG,165
01/27/2020,FTW,463
01/27/2020,FTY,124
01/27/2020,FUL,158
01/27/2020,FWA,56
01/27/2020,FWS,193
01/27/2020,FXE,564
01/27/2020,FYV,74
01/27/2020,GCK,15
01/27/2020,GCN,127
01/27/2020,GEG,216
01/27/2020,GEU,224
01/27/2020,GFK,89
01/27/2020,GGG,212
01/27/2020,GJT,92
01/27/2020,GKY,303
01/27/2020,GLH,85
01/27/2020,GLS,55
01/27/2020,GMU,158
01/27/2020,GNV,284
01/27/2020,GON,68
01/27/2020,GPI,66
01/27/2020,GPM,218
01/27/2020,GPT,138
01/27/2020,GRB,123
01/27/2020,GRI,65
01/27/2020,GRR,189
01/27/2020,GSN,382
01/27/2020,GSO,207
01/27/2020,GSP,171
01/27/2020,GTF,179
01/27/2020,GTR,148
01/27/2020,GTU,337
01/27/2020,GUM,183
01/27/2020,GYH,111
01/27/2020,GYI,90
01/27/2020,GYR,364
01/27/2020,GYY,26
01/27/2020,HEF,142
01/27/2020,HFD,123
01/27/2020,HGR,34
01/27/2020,HHR,92
01/27/2020,HIO,171
01/27/2020,HKS,57
01/27/2020,HKY,28
01/27/2020,HLG,34
01/27/2020,HLN,168
01/27/2020,HND,148
01/27/2020,HNL,885
01/27/2020,HOB,19
01/27/2020,HOU,542
01/27/2020,HPN,383
01/27/2020,HQZ,32
01/27/2020,HSA,48
01/27/2020,HSV,153
01/27/2020,HTS,21
01/27/2020,HUF,5
01/27/2020,HUM,128
01/27/2020,HUT,47
01/27/2020,HVN,24
01/27/2020,HWD,444
01/27/2020,HWO,1095
01/27/2020,HXD,70
01/27/2020,HYA,276
01/27/2020,HYI,162
01/27/2020,IAD,792
01/27/2020,IAG,9
01/27/2020,IAH,1303
01/27/2020,ICT,483
01/27/2020,IDA,49
01/27/2020,IFP,44
01/27/2020,ILG,53
01/27/2020,ILM,214
01/27/2020,IND,376
01/27/2020,INT,148
01/27/2020,IPT,16
01/27/2020,ISM,452
01/27/2020,ISO,82
01/27/2020,ISP,462
01/27/2020,ITH,16
01/27/2020,ITO,145
01/27/2020,IWA,1018
01/27/2020,IXD,84
01/27/2020,JAC,69
01/27/2020,JAN,98
01/27/2020,JAX,289
01/27/2020,JEF,27
01/27/2020,JFK,1203
01/27/2020,JLN,82
01/27/2020,JNU,100
01/27/2020,JQF,237
01/27/2020,JRF,426
01/27/2020,JVL,10
01/27/2020,JXN,40
01/27/2020,KOA,397
01/27/2020,LAF,34
01/27/2020,LAL,336
01/27/2020,LAN,49
01/27/2020,LAS,1429
01/27/2020,LAW,67
01/27/2020,LAX,1790
01/27/2020,LBB,325
01/27/2020,LBE,27
01/27/2020,LCH,52
01/27/2020,LEB,124
01/27/2020,LEE,227
01/27/2020,LEX,204
01/27/2020,LFT,90
01/27/2020,LGA,1160
01/27/2020,LGB,726
01/27/2020,LIH,375
01/27/2020,LIT,215
01/27/2020,LMT,124
01/27/2020,LNK,101
01/27/2020,LNS,138
01/27/2020,LOU,344
01/27/2020,LRD,258
01/27/2020,LSE,18
01/27/2020,LUK,121
01/27/2020,LVK,384
01/27/2020,LWB,11
01/27/2020,LWM,128
01/27/2020,LWS,33
01/27/2020,LYH,439
01/27/2020,LZU,132
01/27/2020,MAF,126
01/27/2020,MBS,36
01/27/2020,MCI,332
01/27/2020,MCN,24
01/27/2020,MCO,1025
01/27/2020,MDH,2
01/27/2020,MDT,153
01/27/2020,MDW,540
01/27/2020,MEI,205
01/27/2020,MEM,365
01/27/2020,MER,98
01/27/2020,MFD,13
01/27/2020,MFE,183
01/27/2020,MFR,118
01/27/2020,MGM,94
01/27/2020,MGW,39
01/27/2020,MHK,127
01/27/2020,MHR,311
01/27/2020,MHT,123
01/27/2020,MIA,1230
01/27/2020,MIC,9
01/27/2020,MIE,11
01/27/2020,MKC,210
01/27/2020,MKE,274
01/27/2020,MKG,59
01/27/2020,MKK,135
01/27/2020,MKL,79
01/27/2020,MLB,717
01/27/2020,MLI,47
01/27/2020,MLU,89
01/27/2020,MMU,232
01/27/2020,MOB,240
01/27/2020,MOD,167
01/27/2020,MOT,24
01/27/2020,MQY,282
01/27/2020,MRI,262
01/27/2020,MRY,127
01/27/2020,MSN,165
01/27/2020,MSO,68
01/27/2020,MSP,1112
01/27/2020,MSY,381
01/27/2020,MTN,223
01/27/2020,MVY,41
01/27/2020,MWA,18
01/27/2020,MWC,157
01/27/2020,MWH,298
01/27/2020,MYF,1048
01/27/2020,MYR,114
01/27/2020,NEW,88
01/27/2020,NQA,114
01/27/2020,OAJ,85
01/27/2020,OAK,561
01/27/2020,OCF,265
01/27/2020,OGD,458
01/27/2020,OGG,400
01/27/2020,OJC,91
01/27/2020,OKC,547
01/27/2020,OLM,167
01/27/2020,OLV,344
01/27/2020,OMA,251
01/27/2020,OMN,581
01/27/2020,ONT,263
01/27/2020,OPF,469
01/27/2020,ORD,2450
01/27/2020,ORF,181
01/27/2020,ORH,43
01/27/2020,ORL,481
01/27/2020,OSH,57
01/27/2020,OSU,68
01/27/2020,OTH,15
01/27/2020,OUN,224
01/27/2020,OWB,26
01/27/2020,OWD,161
01/27/2020,OXC,96
01/27/2020,OXR,245
01/27/2020,PAE,463
01/27/2020,PAH,109
01/27/2020,PAO,393
01/27/2020,PBI,506
01/27/2020,PDK,426
01/27/2020,PDT,59
01/27/2020,PDX,594
01/27/2020,PGD,224
01/27/2020,PHF,131
01/27/2020,PHL,993
01/27/2020,PHX,1305
01/27/2020,PIA,80
01/27/2020,PIE,534
01/27/2020,PIH,48
01/27/2020,PIT,393
01/27/2020,PKB,63
01/27/2020,PMD,73
01/27/2020,PMP,572
01/27/2020,PNE,236
01/27/2020,PNS,367
01/27/2020,POC,178
01/27/2020,POU,137
01/27/2020,PRC,516
01/27/2020,PSC,239
01/27/2020,PSP,206
01/27/2020,PTK,305
01/27/2020,PUB,1103
01/27/2020,PVD,179
01/27/2020,PVU,410
01/27/2020,PWA,201
01/27/2020,PWK,111
01/27/2020,PWM,141
01/27/2020,RAL,449
01/27/2020,RAP,50
01/27/2020,RBD,89
01/27/2020,RDD,277
01/27/2020,RDG,134
01/27/2020,RDM,168
01/27/2020,RDU,599
01/27/2020,RFD,48
01/27/2020,RHV,480
01/27/2020,RIC,330
01/27/2020,RME,3
01/27/2020,RNM,534
01/27/2020,RNO,237
01/27/2020,RNT,278
01/27/2020,ROA,144
01/27/2020,ROC,134
01/27/2020,ROG,75
01/27/2020,ROW,90
01/27/2020,RST,58
01/27/2020,RSW,307
01/27/2020,RVS,879
01/27/2020,RYN,500
01/27/2020,RYY,163
01/27/2020,SAC,420
01/27/2020,SAF,53
01/27/2020,SAN,634
01/27/2020,SAT,446
01/27/2020,SAV,383
01/27/2020,SAW,33
01/27/2020,SBA,275
01/27/2020,SBN,70
01/27/2020,SBP,149
01/27/2020,SBY,273
01/27/2020,SCK,296
01/27/2020,SDF,284
01/27/2020,SDL,575
01/27/2020,SDM,324
01/27/2020,SEA,1201
01/27/2020,SEE,436
01/27/2020,SFB,1314
01/27/2020,SFF,179
01/27/2020,SFO,1197
01/27/2020,SGF,265
01/27/2020,SGJ,590
01/27/2020,SGR,253
01/27/2020,SHV,83
01/27/2020,SIG,249
01/27/2020,SJC,599
01/27/2020,SJT,540
01/27/2020,SJU,474
01/27/2020,SLC,1037
01/27/2020,SLE,95
01/27/2020,SLN,175
01/27/2020,SMF,395
01/27/2020,SMO,223
01/27/2020,SMX,90
01/27/2020,SNA,684
01/27/2020,SNS,215
01/27/2020,SPG,344
01/27/2020,SPI,10
01/27/2020,SQL,103
01/27/2020,SRQ,463
01/27/2020,SSF,318
01/27/2020,STC,10
01/27/2020,STJ,33
01/27/2020,STL,540
01/27/2020,STP,30
01/27/2020,STS,122
01/27/2020,STT,153
01/27/2020,STX,115
01/27/2020,SUA,564
01/27/2020,SUN,67
01/27/2020,SUS,71
01/27/2020,SUX,18
01/27/2020,SWF,99
01/27/2020,SWO,420
01/27/2020,SYR,129
01/27/2020,TCL,113
01/27/2020,TEB,429
01/27/2020,TIW,248
01/27/2020,TIX,317
01/27/2020,TKI,176
01/27/2020,TLH,326
01/27/2020,TMB,809
01/27/2020,TOA,288
01/27/2020,TOL,60
01/27/2020,TOP,58
01/27/2020,TPA,591
01/27/2020,TRI,45
01/27/2020,TTD,95
01/27/2020,TTN,329
01/27/2020,TUL,295
01/27/2020,TUP,249
01/27/2020,TUS,370
01/27/2020,TVC,97
01/27/2020,TWF,109
01/27/2020,TXK,44
01/27/2020,TYR,154
01/27/2020,TYS,219
01/27/2020,TZR,25
01/27/2020,UAO,103
01/27/2020,UES,22
01/27/2020,UGN,53
01/27/2020,UNV,60
01/27/2020,VCT,172
01/27/2020,VCV,50
01/27/2020,VGT,405
01/27/2020,VNY,604
01/27/2020,VQQ,392
01/27/2020,VRB,1318
01/27/2020,WDG,222
01/27/2020,WHP,84
01/27/2020,WJF,147
01/27/2020,XNA,134
01/27/2020,YIP,109
01/27/2020,YKM,114
01/27/2020,YNG,19
01/28/2020,ABE,198
01/28/2020,ABI,175
01/28/2020,ABQ,506
01/28/2020,ABY,61
01/28/2020,ACK,112
01/28/2020,ACT,54
01/28/2020,ACY,168
01/28/2020,ADM,4
01/28/2020,ADQ,19
01/28/2020,ADS,110
01/28/2020,ADW,172
01/28/2020,AEG,148
01/28/2020,AEX,35
01/28/2020,AFW,145
01/28/2020,AGC,31
01/28/2020,AGS,122
01/28/2020,AHN,240
01/28/2020,AKN,19
01/28/2020,ALB,189
01/28/2020,ALN,37
01/28/2020,ALO,18
01/28/2020,ALW,140
01/28/2020,AMA,50
01/28/2020,ANC,427
01/28/2020,ANE,38
01/28/2020,APA,1181
01/28/2020,APC,117
01/28/2020,APF,393
01/28/2020,ARA,189
01/28/2020,ARB,102
01/28/2020,ARR,46
01/28/2020,ASE,132
01/28/2020,ASG,65
01/28/2020,ASH,402
01/28/2020,ATL,2494
01/28/2020,ATW,63
01/28/2020,AUS,542
01/28/2020,AVL,308
01/28/2020,AVP,49
01/28/2020,AZO,77
01/28/2020,BAF,127
01/28/2020,BAK,22
01/28/2020,BAZ,52
01/28/2020,BBG,3
01/28/2020,BCT,237
01/28/2020,BDL,280
01/28/2020,BDR,151
01/28/2020,BED,412
01/28/2020,BFI,426
01/28/2020,BFL,281
01/28/2020,BFM,235
01/28/2020,BGM,17
01/28/2020,BGR,168
01/28/2020,BHM,306
01/28/2020,BIL,321
01/28/2020,BIS,114
01/28/2020,BJC,796
01/28/2020,BKL,51
01/28/2020,BKV,212
01/28/2020,BLI,73
01/28/2020,BMG,58
01/28/2020,BMI,31
01/28/2020,BNA,598
01/28/2020,BOI,291
01/28/2020,BOS,1127
01/28/2020,BPT,11
01/28/2020,BQN,148
01/28/2020,BRO,52
01/28/2020,BTL,8
01/28/2020,BTR,143
01/28/2020,BTV,139
01/28/2020,BUF,192
01/28/2020,BUR,442
01/28/2020,BVY,219
01/28/2020,BWI,669
01/28/2020,BZN,266
01/28/2020,CAE,214
01/28/2020,CAK,104
01/28/2020,CCR,277
01/28/2020,CDW,186
01/28/2020,CGF,25
01/28/2020,CHA,337
01/28/2020,CHD,978
01/28/2020,CHO,376
01/28/2020,CHS,358
01/28/2020,CIC,64
01/28/2020,CID,82
01/28/2020,CKB,18
01/28/2020,CLE,341
01/28/2020,CLL,62
01/28/2020,CLT,1504
01/28/2020,CMA,535
01/28/2020,CMH,362
01/28/2020,CMI,32
01/28/2020,CNO,687
01/28/2020,CNW,59
01/28/2020,COS,565
01/28/2020,COU,22
01/28/2020,CPR,146
01/28/2020,CPS,63
01/28/2020,CRE,38
01/28/2020,CRG,751
01/28/2020,CRP,395
01/28/2020,CRQ,501
01/28/2020,CRW,98
01/28/2020,CSG,162
01/28/2020,CVG,412
01/28/2020,CWA,33
01/28/2020,CWF,33
01/28/2020,CXO,36
01/28/2020,CXY,57
01/28/2020,CYS,170
01/28/2020,DAB,1297
01/28/2020,DAL,640
01/28/2020,DAY,117
01/28/2020,DBQ,16
01/28/2020,DCA,898
01/28/2020,DEC,61
01/28/2020,DEN,1654
01/28/2020,DET,20
01/28/2020,DFW,1738
01/28/2020,DHN,262
01/28/2020,DLH,216
01/28/2020,DPA,254
01/28/2020,DSM,149
01/28/2020,DTN,7
01/28/2020,DTO,118
01/28/2020,DTS,173
01/28/2020,DTW,1048
01/28/2020,DVT,1626
01/28/2020,DWH,95
01/28/2020,DXR,75
01/28/2020,EAU,20
01/28/2020,ECP,181
01/28/2020,EGE,157
01/28/2020,ELM,34
01/28/2020,ELP,347
01/28/2020,EMT,290
01/28/2020,ENA,162
01/28/2020,ENW,239
01/28/2020,ERI,41
01/28/2020,ESN,119
01/28/2020,EUG,123
01/28/2020,EVB,722
01/28/2020,EVV,55
01/28/2020,EWB,234
01/28/2020,EWN,159
01/28/2020,EWR,1272
01/28/2020,EYW,136
01/28/2020,FAI,130
01/28/2020,FAR,171
01/28/2020,FAT,202
01/28/2020,FAY,84
01/28/2020,FCM,192
01/28/2020,FDK,182
01/28/2020,FFZ,1182
01/28/2020,FIN,774
01/28/2020,FLG,125
01/28/2020,FLL,896
01/28/2020,FLO,198
01/28/2020,FMN,145
01/28/2020,FMY,339
01/28/2020,FNT,87
01/28/2020,FOE,17
01/28/2020,FOK,151
01/28/2020,FPR,534
01/28/2020,FRG,733
01/28/2020,FSD,146
01/28/2020,FSM,22
01/28/2020,FTG,191
01/28/2020,FTW,105
01/28/2020,FTY,238
01/28/2020,FUL,283
01/28/2020,FWA,65
01/28/2020,FWS,15
01/28/2020,FXE,447
01/28/2020,FYV,52
01/28/2020,GCK,16
01/28/2020,GCN,138
01/28/2020,GEG,182
01/28/2020,GEU,316
01/28/2020,GFK,52
01/28/2020,GGG,29
01/28/2020,GJT,211
01/28/2020,GKY,23
01/28/2020,GLH,47
01/28/2020,GLS,28
01/28/2020,GMU,314
01/28/2020,GNV,348
01/28/2020,GON,154
01/28/2020,GPI,36
01/28/2020,GPM,220
01/28/2020,GPT,192
01/28/2020,GRB,86
01/28/2020,GRI,19
01/28/2020,GRR,149
01/28/2020,GSN,361
01/28/2020,GSO,309
01/28/2020,GSP,169
01/28/2020,GTF,88
01/28/2020,GTR,210
01/28/2020,GTU,182
01/28/2020,GUM,220
01/28/2020,GYH,190
01/28/2020,GYR,419
01/28/2020,GYY,24
01/28/2020,HEF,238
01/28/2020,HFD,45
01/28/2020,HGR,110
01/28/2020,HHR,208
01/28/2020,HIO,111
01/28/2020,HKS,152
01/28/2020,HKY,184
01/28/2020,HLG,37
01/28/2020,HLN,128
01/28/2020,HND,135
01/28/2020,HNL,864
01/28/2020,HOB,40
01/28/2020,HOU,518
01/28/2020,HPN,369
01/28/2020,HQZ,11
01/28/2020,HRL,188
01/28/2020,HSA,143
01/28/2020,HSV,266
01/28/2020,HTS,20
01/28/2020,HUF,27
01/28/2020,HUM,189
01/28/2020,HUT,0
01/28/2020,HVN,38
01/28/2020,HWD,184
01/28/2020,HWO,1030
01/28/2020,HXD,95
01/28/2020,HYA,214
01/28/2020,HYI,144
01/28/2020,IAD,782
01/28/2020,IAG,48
01/28/2020,IAH,1299
01/28/2020,ICT,124
01/28/2020,IDA,18
01/28/2020,IFP,25
01/28/2020,ILG,111
01/28/2020,ILM,278
01/28/2020,IND,508
01/28/2020,INT,173
01/28/2020,IPT,8
01/28/2020,ISM,469
01/28/2020,ISO,129
01/28/2020,ISP,573
01/28/2020,ITH,12
01/28/2020,ITO,175
01/28/2020,IWA,1012
01/28/2020,IXD,19
01/28/2020,JAC,55
01/28/2020,JAN,198
01/28/2020,JAX,305
01/28/2020,JEF,22
01/28/2020,JFK,1147
01/28/2020,JLN,15
01/28/2020,JNU,116
01/28/2020,JQF,299
01/28/2020,JRF,605
01/28/2020,JVL,89
01/28/2020,JXN,32
01/28/2020,KOA,321
01/28/2020,LAF,6
01/28/2020,LAL,403
01/28/2020,LAN,75
01/28/2020,LAS,1295
01/28/2020,LAW,16
01/28/2020,LAX,1704
01/28/2020,LBB,162
01/28/2020,LBE,13
01/28/2020,LCH,47
01/28/2020,LEB,25
01/28/2020,LEE,329
01/28/2020,LEX,194
01/28/2020,LFT,109
01/28/2020,LGA,1124
01/28/2020,LGB,948
01/28/2020,LIH,334
01/28/2020,LIT,145
01/28/2020,LMT,89
01/28/2020,LNK,67
01/28/2020,LNS,213
01/28/2020,LOU,305
01/28/2020,LRD,339
01/28/2020,LSE,16
01/28/2020,LUK,183
01/28/2020,LVK,324
01/28/2020,LWB,12
01/28/2020,LWM,126
01/28/2020,LWS,57
01/28/2020,LYH,458
01/28/2020,LZU,534
01/28/2020,MAF,224
01/28/2020,MBS,70
01/28/2020,MCI,319
01/28/2020,MCN,59
01/28/2020,MCO,999
01/28/2020,MDH,4
01/28/2020,MDT,184
01/28/2020,MDW,522
01/28/2020,MEI,265
01/28/2020,MEM,743
01/28/2020,MER,202
01/28/2020,MFD,14
01/28/2020,MFE,252
01/28/2020,MFR,109
01/28/2020,MGM,311
01/28/2020,MGW,21
01/28/2020,MHK,9
01/28/2020,MHR,365
01/28/2020,MHT,170
01/28/2020,MIA,1197
01/28/2020,MIC,1
01/28/2020,MIE,9
01/28/2020,MKC,83
01/28/2020,MKE,292
01/28/2020,MKG,9
01/28/2020,MKK,133
01/28/2020,MKL,66
01/28/2020,MLB,405
01/28/2020,MLI,60
01/28/2020,MLU,46
01/28/2020,MMU,229
01/28/2020,MOB,326
01/28/2020,MOD,123
01/28/2020,MOT,33
01/28/2020,MQY,243
01/28/2020,MRI,277
01/28/2020,MRY,100
01/28/2020,MSN,156
01/28/2020,MSO,67
01/28/2020,MSP,1064
01/28/2020,MSY,376
01/28/2020,MTN,255
01/28/2020,MVY,44
01/28/2020,MWA,19
01/28/2020,MWC,108
01/28/2020,MWH,32
01/28/2020,MYF,1089
01/28/2020,MYR,209
01/28/2020,NEW,277
01/28/2020,NQA,115
01/28/2020,OAJ,137
01/28/2020,OAK,512
01/28/2020,OCF,268
01/28/2020,OGD,432
01/28/2020,OGG,383
01/28/2020,OJC,9
01/28/2020,OKC,192
01/28/2020,OLM,235
01/28/2020,OLV,307
01/28/2020,OMA,246
01/28/2020,OMN,623
01/28/2020,ONT,360
01/28/2020,OPF,441
01/28/2020,ORD,2330
01/28/2020,ORF,209
01/28/2020,ORH,40
01/28/2020,ORL,440
01/28/2020,OSH,127
01/28/2020,OSU,116
01/28/2020,OTH,18
01/28/2020,OUN,8
01/28/2020,OWB,7
01/28/2020,OWD,209
01/28/2020,OXC,42
01/28/2020,OXR,182
01/28/2020,PAE,178
01/28/2020,PAH,9
01/28/2020,PAO,438
01/28/2020,PBI,504
01/28/2020,PDK,700
01/28/2020,PDT,80
01/28/2020,PDX,593
01/28/2020,PGD,339
01/28/2020,PHF,101
01/28/2020,PHL,963
01/28/2020,PHX,1223
01/28/2020,PIA,65
01/28/2020,PIE,531
01/28/2020,PIH,20
01/28/2020,PIT,391
01/28/2020,PKB,42
01/28/2020,PMD,113
01/28/2020,PMP,455
01/28/2020,PNE,270
01/28/2020,PNS,538
01/28/2020,POC,368
01/28/2020,POU,96
01/28/2020,PRC,976
01/28/2020,PSC,231
01/28/2020,PSP,228
01/28/2020,PTK,363
01/28/2020,PUB,1435
01/28/2020,PVD,195
01/28/2020,PVU,503
01/28/2020,PWA,38
01/28/2020,PWK,217
01/28/2020,PWM,147
01/28/2020,RAL,419
01/28/2020,RAP,133
01/28/2020,RBD,25
01/28/2020,RDG,160
01/28/2020,RDM,128
01/28/2020,RDU,661
01/28/2020,RFD,91
01/28/2020,RHV,520
01/28/2020,RIC,350
01/28/2020,RME,41
01/28/2020,RNM,579
01/28/2020,RNO,189
01/28/2020,RNT,336
01/28/2020,ROA,128
01/28/2020,ROC,139
01/28/2020,ROG,38
01/28/2020,ROW,82
01/28/2020,RST,48
01/28/2020,RSW,327
01/28/2020,RVS,13
01/28/2020,RYN,369
01/28/2020,RYY,360
01/28/2020,SAC,555
01/28/2020,SAF,149
01/28/2020,SAN,603
01/28/2020,SAT,430
01/28/2020,SAV,312
01/28/2020,SAW,25
01/28/2020,SBA,313
01/28/2020,SBN,71
01/28/2020,SBP,217
01/28/2020,SBY,263
01/28/2020,SCK,197
01/28/2020,SDF,601
01/28/2020,SDL,665
01/28/2020,SDM,221
01/28/2020,SEA,1143
01/28/2020,SEE,429
01/28/2020,SFB,1003
01/28/2020,SFF,63
01/28/2020,SFO,1136
01/28/2020,SGF,104
01/28/2020,SGJ,710
01/28/2020,SGR,119
01/28/2020,SHV,73
01/28/2020,SIG,358
01/28/2020,SJC,549
01/28/2020,SJT,220
01/28/2020,SJU,477
01/28/2020,SLC,1012
01/28/2020,SLN,8
01/28/2020,SMF,384
01/28/2020,SMO,289
01/28/2020,SMX,91
01/28/2020,SNA,851
01/28/2020,SNS,122
01/28/2020,SPG,351
01/28/2020,SPI,19
01/28/2020,SQL,101
01/28/2020,SRQ,475
01/28/2020,SSF,295
01/28/2020,STC,70
01/28/2020,STJ,27
01/28/2020,STL,535
01/28/2020,STP,80
01/28/2020,STS,164
01/28/2020,STT,147
01/28/2020,STX,111
01/28/2020,SUA,544
01/28/2020,SUN,16
01/28/2020,SUS,93
01/28/2020,SUX,41
01/28/2020,SWF,95
01/28/2020,SWO,5
01/28/2020,SYR,146
01/28/2020,TCL,135
01/28/2020,TEB,435
01/28/2020,TIW,212
01/28/2020,TIX,372
01/28/2020,TKI,48
01/28/2020,TLH,361
01/28/2020,TMB,881
01/28/2020,TOA,362
01/28/2020,TOL,61
01/28/2020,TOP,33
01/28/2020,TPA,596
01/28/2020,TRI,83
01/28/2020,TTD,66
01/28/2020,TTN,349
01/28/2020,TUL,164
01/28/2020,TUP,256
01/28/2020,TUS,491
01/28/2020,TVC,174
